id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
RHHAQF249A,100,mutation,0.7705208232660616,0.0,1.0,31,7,31,0.7498514898726798,0.0004782400765184,1.0,31,1,16,30,31,6.0,5
Q83Y52KGVW,100,mutation,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,10,30,26,4.0,2
RRI3TS1WWX,100,mutation,0.7140684845843148,0.0015527950310559,0.3097826086956521,59,8,59,0.7233465482886567,0.0006376534353578,1.0,59,1,8,28,104,7.0,5
0BRCKLDGAO,100,crossover,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,18,30,26,4.0,4
XCVUD1GBLP,100,crossover,0.3648753518008745,0.0791925465838509,0.0921208530805687,127,17,127,0.3591405164538966,0.0579866092778574,0.1163458246648934,127,0,17,18,127,2.0,3
214W8WPRDL,100,crossover,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,16,30,26,4.0,3
RWJGX3YUM7,100,crossover,0.7705208232660616,0.0,1.0,31,7,31,0.7498514898726798,0.0004782400765184,1.0,31,1,15,30,31,6.0,4
PUOSKTD6U9,100,crossover,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,12,30,26,4.0,3
9S65PFQV23,100,crossover,0.7705208232660616,0.0,1.0,31,7,31,0.7498514898726798,0.0004782400765184,1.0,31,1,17,32,31,6.0,5
3PANULIPSC,100,crossover,0.3742959993860079,0.0610766045548654,0.0780632411067193,94,12,94,0.3834936677686832,0.0286545512513948,0.1816541528432571,94,0,13,16,94,3.0,3
P3NKE6YABI,100,crossover,0.3732199813931939,0.0626293995859213,0.0765546218487395,95,12,95,0.3887222189576316,0.0280966044954567,0.1897240377632534,95,0,15,16,95,3.0,3
7ORBIBIG6J,100,mutation,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,16,28,26,4.0,4
LWQPG4UT07,100,mutation,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,13,29,26,4.0,4
XMVGN22DQ0,100,crossover,0.3732199813931939,0.0626293995859213,0.0765546218487395,95,12,95,0.3887222189576316,0.0280966044954567,0.1897240377632534,95,0,13,16,95,3.0,3
9MZOJPC9RD,100,mutation,0.7705208232660616,0.0,1.0,31,7,31,0.7498514898726798,0.0004782400765184,1.0,31,1,15,31,31,6.0,4
PZC3N69QOW,100,mutation,0.3503927645185701,0.0890269151138716,0.071551724137931,101,12,101,0.3518649344650817,0.0597003028853817,0.103058635594813,101,1,12,22,101,2.0,3
EGUZWEOK8Z,100,crossover,0.7273749969648449,0.0072463768115942,0.1136363636363636,109,11,109,0.7702536793103839,7.970667941973458e-05,0.3571428571428571,109,1,11,25,139,9.0,5
54S54T1KF9,100,mutation,0.4443174001313703,0.0062111801242235,0.0849754978625795,268,19,268,0.4702270702911614,0.0013550135501354,0.1787547040711597,268,1,19,10,268,4.0,4
GSV2AHB4D3,100,crossover,0.3700029541768237,0.0615942028985507,0.0768208399787347,96,12,96,0.3871785857396241,0.0345926988681651,0.1709487404436646,96,0,12,14,96,3.0,2
JVM38AS8TT,100,mutation,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,11,30,26,4.0,5
4ZNIT9KM2H,100,crossover,0.3721618264159823,0.0848861283643892,0.0736145574855252,119,12,119,0.3701206722874017,0.0434401402837557,0.1066132449111172,119,1,12,21,119,2.0,3
R8J1AS0L34,100,crossover,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,17,29,26,4.0,4
DSZ6VTGTTY,100,mutation,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,17,30,26,4.0,4
QQETJQ0QZA,100,mutation,0.3582432913843959,0.0859213250517598,0.0757088122605364,112,12,112,0.3514737777788158,0.0629284234018811,0.0991069907779156,112,1,12,17,112,2.0,3
VLNWULNIWD,100,crossover,0.3926564183665689,0.0646997929606625,0.0735930735930736,26,7,26,0.4290630322372692,0.0357085923800414,0.2091648189209164,26,1,13,30,26,4.0,3
ERRVMGY5SB,100,crossover,0.4104368492802485,0.0072463768115941,0.1713286713286713,129,12,129,0.4291806214442388,0.0004383867368085,0.2656462585034014,129,1,12,18,129,3.0,3
HRUIU9LCVS,100,crossover,0.7705208232660616,0.0,1.0,31,7,31,0.7498514898726798,0.0004782400765184,1.0,31,1,14,30,31,6.0,4
