id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
Q63MPKNF5Q,108,inicialization,1.0,1,1,2,1,2,1.0,1,1,2,1,3,18,2,7,6
WKGZ6EOHA9,108,crossover,1.0,1,1,2,1,2,1.0,1,1,2,0,3,19,2,6,6
5GSU69HWUG,108,mutation,1.0,1,1,2,1,2,1.0,1,1,2,1,3,19,2,7,6
E8WO5QBG6Q,108,crossover,0.49628247669593417,0.007415254237288144,0.0052631578947368585,62,8,62,0.34761974278799634,0.056015452538631355,0.0092592592592593,62,0,8,6,62,5,4
ZFGJHW6CV2,108,mutation,0.36214843747950287,0.06991525423728812,0.08064516129032256,43,10,43,0.3375370630313399,0.11865342163355408,0.06497948016415872,43,0,10,13,43,2,8
O3VB6E2MFR,108,crossover,1.0,1,1,2,1,2,1.0,1,1,2,0,3,18,2,6,6
LUGPB7K72Z,108,mutation,0.6056998138271801,0.0656779661016949,0.0,27,7,27,0.5501534653218891,0.011313465783664461,0.030303030303030276,27,0,7,16,27,7,5
ZXQJMXUKQ1,108,crossover,0.3145272741147468,0.060381355932203395,0.2902397260273973,35,11,35,0.34943248218336687,0.08940397350993379,0.03398470688190314,35,1,11,29,35,2,6
W2B3IOQ39R,108,crossover,0.3891527782184738,0.0635593220338983,0.011627906976744207,52,11,52,0.3868116113297644,0.0802980132450331,0.1833333333333333,52,1,11,14,52,4,7
Q322MI00JQ,108,crossover,0.7669511328904854,0.04555084745762712,0.0,11,6,11,0.7462659810333814,1,1,11,1,6,22,11,7,6
F1O29RLEV8,108,crossover,0.5161537004689112,0.17372881355932202,0.1214285714285715,7,4,7,0.48700691548335195,0.022626931567328923,0.05714285714285716,7,0,7,31,7,4,2
ILYA4IRIIC,108,mutation,0.591075241316652,0.03177966101694915,0.21111111111111108,8,3,8,0.6069169480704036,0.02924944812362032,0.10714285714285715,8,1,3,19,8,6,6
OHJ367M771,108,crossover,0.44336754457119065,0.21927966101694915,0.0037878787878787845,32,7,32,0.5418463555697042,0.04277041942604856,0.06944444444444442,32,1,7,17,32,5,7
YY89Y7Q8ZV,108,crossover,0.45111802664470235,0.0010593220338983023,0.0641025641025641,36,8,36,0.3193840324837396,0.007450331125827825,0.03703703703703698,36,0,8,12,36,5,4
XTES3P7HT8,108,crossover,0.3946068804591546,0.012711864406779655,0.06,54,12,54,0.38081466733256986,0.06512141280353201,0.13030303030303025,54,1,12,14,54,4,6
UZEY8R9EZ2,108,inicialization,0.31010612011280725,0.1398305084745763,0.3385964912280701,23,9,23,0.35266112502985036,0.08278145695364236,0.037878787878787845,23,1,10,32,23,2,1
PMEIH5KFLR,108,crossover,0.5054190845536852,0.0063559322033898275,0.1384615384615384,20,6,20,0.3677251953687949,0.05767108167770419,0.2142857142857142,20,0,6,15,20,5,5
